Subject,Condition,Session,Round,Raw_Arousal,Raw_Valence,Raw_Max_A,Raw_Min_A,Raw_Max_V,Raw_Min_V,Norm_Arousal,Norm_Valence,Norm_Max_A,Norm_Min_A,Norm_Max_V,Norm_Min_V,Move_Type,Delta_User,Delta_Agent,Agent Utility,Session_Key,Prev_Arousal,Prev_Valence,Prev_Move,Next_Arousal,Next_Valence,Delta_Arousal,Delta_Valence
S015,FC,1,14,0.0205939635634422,-0.0160963293164968,0.666994035243988,-0.596235990524292,0.4746451377868652,-0.785836935043335,0.0205939635634422,-0.0160963293164968,0.666994035243988,-0.596235990524292,0.4746451377868652,-0.785836935043335,Concession,-0.1749999999999998,0.125,0.775,S015_1_FC,0.0205939635634422,-0.0160963293164968,Selfish,0.5267496705055237,-0.3616451323032379,0.5061557069420815,-0.3455488029867411
S015,FC,1,15,0.5267496705055237,-0.3616451323032379,0.7114304304122925,-0.596235990524292,0.4746451377868652,-0.785836935043335,0.5267496705055237,-0.3616451323032379,0.7114304304122925,-0.596235990524292,0.4746451377868652,-0.785836935043335,Selfish,0.1999999999999998,-0.125,0.65,S015_1_FC,0.0205939635634422,-0.0160963293164968,Concession,0.5267496705055237,-0.3616451323032379,0.0,0.0
S015,FC,1,16,0.5267496705055237,-0.3616451323032379,0.7114304304122925,-0.596235990524292,0.4746451377868652,-0.785836935043335,0.5267496705055237,-0.3616451323032379,0.7114304304122925,-0.596235990524292,0.4746451377868652,-0.785836935043335,Concession,-0.2999999999999999,0.2249999999999999,0.875,S015_1_FC,0.5267496705055237,-0.3616451323032379,Selfish,-0.1220931559801101,-0.2172585576772689,-0.6488428264856337,0.14438657462596902
S015,FC,1,17,-0.1220931559801101,-0.2172585576772689,0.7114304304122925,-0.6656418442726135,0.4746451377868652,-0.785836935043335,-0.1220931559801101,-0.2172585576772689,0.7114304304122925,-0.6656418442726135,0.4746451377868652,-0.785836935043335,Selfish,0.1749999999999999,-0.175,0.7,S015_1_FC,0.5267496705055237,-0.3616451323032379,Concession,-0.1220931559801101,-0.2172585576772689,0.0,0.0
S015,FC,1,18,-0.1220931559801101,-0.2172585576772689,0.7114304304122925,-0.6656418442726135,0.4746451377868652,-0.785836935043335,-0.1220931559801101,-0.2172585576772689,0.7114304304122925,-0.6656418442726135,0.4746451377868652,-0.785836935043335,Selfish,0.1,-0.0249999999999999,0.675,S015_1_FC,-0.1220931559801101,-0.2172585576772689,Selfish,,,,
S016,CL,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concession,-0.425,0.45,0.875,S016_1_CL,,,,0.1134705294006641,0.1180540731786574,0.1134705294006641,0.1180540731786574
S016,CL,1,3,0.1760937869548797,0.1789838373661041,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.1134705294006641,0.1180540731786574,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.375,-0.375,0.5,S016_1_CL,0.0,0.0,Concession,0.1134705294006641,0.1180540731786574,0.0,0.0
S016,CL,1,4,0.1760937869548797,0.1789838373661041,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.1134705294006641,0.1180540731786574,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.5,0.375,0.875,S016_1_CL,0.1134705294006641,0.1180540731786574,Selfish,-0.1355132467663743,-0.1389387898107033,-0.2489837761670384,-0.2569928629893607
S016,CL,1,5,0.019102668389678,0.0169427692890167,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.1355132467663743,-0.1389387898107033,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.4,-0.125,0.75,S016_1_CL,0.1134705294006641,0.1180540731786574,Concession,-0.1355132467663743,-0.1389387898107033,0.0,0.0
S016,CL,1,6,0.019102668389678,0.0169427692890167,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.1355132467663743,-0.1389387898107033,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Unfortunate,-0.0499999999999999,-0.05,0.7,S016_1_CL,-0.1355132467663743,-0.1389387898107033,Selfish,,,,
S016,FC,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concession,-0.3999999999999999,0.3249999999999999,0.875,S016_2_FC,,,,-0.0054035675711929,0.1057390868663787,-0.0054035675711929,0.1057390868663787
S016,FC,2,3,-0.0054035675711929,0.1057390868663787,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.0054035675711929,0.1057390868663787,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.35,-0.35,0.525,S016_2_FC,0.0,0.0,Concession,-0.0054035675711929,0.1057390868663787,0.0,0.0
S016,FC,2,4,-0.0054035675711929,0.1057390868663787,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.0054035675711929,0.1057390868663787,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.2749999999999999,0.375,0.9,S016_2_FC,-0.0054035675711929,0.1057390868663787,Selfish,-0.034796118736267,0.0834685191512107,-0.0293925511650741,-0.022270567715168
S016,FC,2,5,-0.034796118736267,0.0834685191512107,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.034796118736267,0.0834685191512107,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.3499999999999998,-0.5,0.4,S016_2_FC,-0.0054035675711929,0.1057390868663787,Concession,-0.034796118736267,0.0834685191512107,0.0,0.0
S016,FC,2,6,-0.034796118736267,0.0834685191512107,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.034796118736267,0.0834685191512107,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.5249999999999999,0.525,0.925,S016_2_FC,-0.034796118736267,0.0834685191512107,Selfish,-0.0320534780621528,0.1739545464515686,0.0027426406741141995,0.0904860273003579
S016,FC,2,7,-0.0320534780621528,0.1739545464515686,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.0320534780621528,0.1739545464515686,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.425,-0.325,0.6,S016_2_FC,-0.034796118736267,0.0834685191512107,Concession,-0.0320534780621528,0.1739545464515686,0.0,0.0
S016,FC,2,8,-0.0320534780621528,0.1739545464515686,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.0320534780621528,0.1739545464515686,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.2499999999999999,0.3,0.9,S016_2_FC,-0.0320534780621528,0.1739545464515686,Selfish,-0.0435681641101837,0.282274842262268,-0.011514686048030902,0.10832029581069941
S016,FC,2,9,-0.0435681641101837,0.282274842262268,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.0435681641101837,0.282274842262268,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.3249999999999999,-0.475,0.425,S016_2_FC,-0.0320534780621528,0.1739545464515686,Concession,-0.0435681641101837,0.282274842262268,0.0,0.0
S016,FC,2,10,-0.0435681641101837,0.282274842262268,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.0435681641101837,0.282274842262268,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.475,0.5,0.925,S016_2_FC,-0.0435681641101837,0.282274842262268,Selfish,0.0386951230466365,0.0263610463589429,0.0822632871568202,-0.25591379590332514
S016,FC,2,11,0.0386951230466365,0.0263610463589429,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0386951230466365,0.0263610463589429,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.3250000000000001,-0.55,0.375,S016_2_FC,-0.0435681641101837,0.282274842262268,Concession,0.0386951230466365,0.0263610463589429,0.0,0.0
S016,FC,2,12,0.0386951230466365,0.0263610463589429,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0386951230466365,0.0263610463589429,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.2250000000000001,0.5,0.875,S016_2_FC,0.0386951230466365,0.0263610463589429,Selfish,0.0148013578727841,0.1766022890806198,-0.0238937651738524,0.1502412427216769
S016,FC,2,13,0.0148013578727841,0.1766022890806198,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0148013578727841,0.1766022890806198,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.3249999999999999,-0.175,0.7,S016_2_FC,0.0386951230466365,0.0263610463589429,Concession,0.0148013578727841,0.1766022890806198,0.0,0.0
S016,FC,2,14,0.0148013578727841,0.1766022890806198,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0148013578727841,0.1766022890806198,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.1999999999999998,0.125,0.825,S016_2_FC,0.0148013578727841,0.1766022890806198,Selfish,-0.0661512091755867,0.1819135397672653,-0.0809525670483708,0.00531125068664548
S016,FC,2,15,-0.0661512091755867,0.1819135397672653,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.0661512091755867,0.1819135397672653,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.0749999999999999,-0.2999999999999999,0.525,S016_2_FC,0.0148013578727841,0.1766022890806198,Concession,-0.0661512091755867,0.1819135397672653,0.0,0.0
S016,FC,2,16,-0.0661512091755867,0.1819135397672653,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,-0.0661512091755867,0.1819135397672653,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.05,0.275,0.8,S016_2_FC,-0.0661512091755867,0.1819135397672653,Selfish,0.0267245229333639,0.182427778840065,0.0928757321089506,0.0005142390727997104
S016,FC,2,17,0.0267245229333639,0.182427778840065,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0267245229333639,0.182427778840065,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.0999999999999999,-0.2250000000000001,0.575,S016_2_FC,-0.0661512091755867,0.1819135397672653,Concession,0.0267245229333639,0.182427778840065,0.0,0.0
S016,FC,2,18,0.0267245229333639,0.182427778840065,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0267245229333639,0.182427778840065,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.0999999999999999,0.2250000000000001,0.8,S016_2_FC,0.0267245229333639,0.182427778840065,Selfish,0.0040027531795203,0.2671517133712768,-0.0227217697538436,0.0847239345312118
S016,FC,2,19,0.0040027531795203,0.2671517133712768,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0040027531795203,0.2671517133712768,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.0999999999999999,-0.375,0.425,S016_2_FC,0.0267245229333639,0.182427778840065,Concession,0.0040027531795203,0.2671517133712768,0.0,0.0
S016,FC,2,20,0.0040027531795203,0.2671517133712768,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0040027531795203,0.2671517133712768,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.3,0.3999999999999999,0.825,S016_2_FC,0.0040027531795203,0.2671517133712768,Selfish,0.0241884253919124,0.0680413097143173,0.020185672212392102,-0.1991104036569595
S016,FC,2,21,0.0241884253919124,0.0680413097143173,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0241884253919124,0.0680413097143173,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.45,-0.3999999999999999,0.425,S016_2_FC,0.0040027531795203,0.2671517133712768,Concession,0.0241884253919124,0.0680413097143173,0.0,0.0
S016,FC,2,22,0.0241884253919124,0.0680413097143173,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0241884253919124,0.0680413097143173,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.3249999999999999,0.35,0.775,S016_2_FC,0.0241884253919124,0.0680413097143173,Selfish,0.0040799542330205,0.1342320591211319,-0.020108471158891902,0.0661907494068146
S016,FC,2,23,0.0040799542330205,0.1342320591211319,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0040799542330205,0.1342320591211319,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.2499999999999999,-0.125,0.65,S016_2_FC,0.0241884253919124,0.0680413097143173,Concession,0.0040799542330205,0.1342320591211319,0.0,0.0
S016,FC,2,24,0.0040799542330205,0.1342320591211319,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0040799542330205,0.1342320591211319,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.1499999999999999,0.0749999999999999,0.725,S016_2_FC,0.0040799542330205,0.1342320591211319,Selfish,0.0520498529076576,0.0962533801794052,0.0479698986746371,-0.0379786789417267
S016,FC,2,25,0.0520498529076576,0.0962533801794052,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0520498529076576,0.0962533801794052,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.2999999999999998,-0.2249999999999999,0.5,S016_2_FC,0.0040799542330205,0.1342320591211319,Concession,0.0520498529076576,0.0962533801794052,0.0,0.0
S016,FC,2,26,0.0520498529076576,0.0962533801794052,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0520498529076576,0.0962533801794052,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.4249999999999998,0.2249999999999999,0.725,S016_2_FC,0.0520498529076576,0.0962533801794052,Selfish,0.0013578021898865,0.0381829924881458,-0.0506920507177711,-0.0580703876912594
S016,FC,2,27,0.0013578021898865,0.0381829924881458,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0013578021898865,0.0381829924881458,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Selfish,0.2999999999999999,-0.1999999999999999,0.525,S016_2_FC,0.0520498529076576,0.0962533801794052,Concession,0.0013578021898865,0.0381829924881458,0.0,0.0
S016,FC,2,28,0.0013578021898865,0.0381829924881458,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0013578021898865,0.0381829924881458,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Concession,-0.1999999999999999,0.15,0.675,S016_2_FC,0.0013578021898865,0.0381829924881458,Selfish,0.0340381003916263,0.0986298173666,0.0326802982017398,0.060446824878454194
S016,FC,2,29,0.0340381003916263,0.0986298173666,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0340381003916263,0.0986298173666,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Fortunate,0.1749999999999999,0.0249999999999999,0.7,S016_2_FC,0.0013578021898865,0.0381829924881458,Concession,0.0340381003916263,0.0986298173666,0.0,0.0
S016,FC,2,30,0.0340381003916263,0.0986298173666,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,0.0340381003916263,0.0986298173666,0.735075,-0.5259800051251483,0.735075,-0.5259800051251483,Unfortunate,-0.1499999999999999,-0.0499999999999999,0.65,S016_2_FC,0.0340381003916263,0.0986298173666,Fortunate,,,,
S017,CL,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concession,-0.5,0.5,0.875,S017_1_CL,,,,0.1853072508152449,-0.0888684268309386,0.1853072508152449,-0.0888684268309386
S017,CL,1,3,-0.0171882361173629,-0.0204005818814039,0.1059807240962982,-0.1963883845938518,0.2616541981697082,-0.2564153373241424,0.1853072508152449,-0.0888684268309386,0.1059807240962982,-0.1963883845938518,0.2616541981697082,-0.2564153373241424,Selfish,0.3999999999999999,-0.475,0.4,S017_1_CL,0.0,0.0,Concession,0.1853072508152449,-0.0888684268309386,0.0,0.0
S017,CL,1,4,-0.0171882361173629,-0.0204005818814039,0.1059807240962982,-0.1963883845938518,0.2616541981697082,-0.2564153373241424,0.1853072508152449,-0.0888684268309386,0.1059807240962982,-0.1963883845938518,0.2616541981697082,-0.2564153373241424,Concession,-0.2249999999999999,0.5,0.9,S017_1_CL,0.1853072508152449,-0.0888684268309386,Selfish,0.3942471597609631,0.4852087198699066,0.20893990894571818,0.5740771467008452
S017,CL,1,5,-0.0521330758929252,-0.0572433434426784,0.2695275,-0.7924917082499999,0.2695275,-1.0,0.3942471597609631,0.4852087198699066,0.2695275,-0.7924917082499999,0.2695275,-1.0,Selfish,0.1250000000000001,-0.0999999999999999,0.8,S017_1_CL,0.1853072508152449,-0.0888684268309386,Concession,0.3942471597609631,0.4852087198699066,0.0,0.0
S017,CL,1,6,-0.0521330758929252,-0.0572433434426784,0.2695275,-0.7924917082499999,0.2695275,-1.0,0.3942471597609631,0.4852087198699066,0.2695275,-0.7924917082499999,0.2695275,-1.0,Concession,-0.1250000000000001,0.0999999999999999,0.9,S017_1_CL,0.3942471597609631,0.4852087198699066,Selfish,0.47273495484988,0.5573734670887374,0.0784877950889169,0.07216474721883076
S017,CL,1,7,-0.0104553028941154,-0.0114357778802514,0.2695275,-0.7924917082499999,0.2695275,-1.0,0.47273495484988,0.5573734670887374,0.2695275,-0.7924917082499999,0.2695275,-1.0,Selfish,0.3249999999999999,-0.4,0.5,S017_1_CL,0.3942471597609631,0.4852087198699066,Concession,0.47273495484988,0.5573734670887374,0.0,0.0
S017,CL,1,8,-0.0104553028941154,-0.0114357778802514,0.2695275,-0.7924917082499999,0.2695275,-1.0,0.47273495484988,0.5573734670887374,0.2695275,-0.7924917082499999,0.2695275,-1.0,Concession,-0.2749999999999999,0.4499999999999999,0.95,S017_1_CL,0.47273495484988,0.5573734670887374,Selfish,0.3530373687752068,0.4617118231180606,-0.11969758607467318,-0.09566164397067678
S017,CL,1,9,-0.0740158706903457,-0.0721583217382431,0.2695275,-0.7924917082499999,0.2695275,-1.0,0.3530373687752068,0.4617118231180606,0.2695275,-0.7924917082499999,0.2695275,-1.0,Selfish,0.0500000000000001,-0.5249999999999999,0.425,S017_1_CL,0.47273495484988,0.5573734670887374,Concession,0.3530373687752068,0.4617118231180606,0.0,0.0
S017,CL,1,10,-0.0740158706903457,-0.0721583217382431,0.2695275,-0.7924917082499999,0.2695275,-1.0,0.3530373687752068,0.4617118231180606,0.2695275,-0.7924917082499999,0.2695275,-1.0,Concession,-0.1500000000000001,0.5,0.925,S017_1_CL,0.3530373687752068,0.4617118231180606,Selfish,0.3503450919417696,0.4696563585854467,-0.0026922768334372016,0.007944535467386105
S017,CL,1,11,-0.0754454955458641,-0.067115418612957,0.2695275,-0.7924917082499999,0.2695275,-1.0,0.3503450919417696,0.4696563585854467,0.2695275,-0.7924917082499999,0.2695275,-1.0,Selfish,0.075,-0.2,0.725,S017_1_CL,0.3530373687752068,0.4617118231180606,Concession,0.0996549456795754,0.2436148888917677,-0.2506901462621942,-0.226041469693679
S017,CL,1,13,-0.2085643708705902,-0.210598349571228,0.2695275,-0.7924917082499999,0.2695275,-1.0,0.0996549456795754,0.2436148888917677,0.2695275,-0.7924917082499999,0.2695275,-1.0,Selfish,0.1,-0.2249999999999999,0.625,S017_1_CL,0.3503450919417696,0.4696563585854467,Selfish,0.0996549456795754,0.2436148888917677,0.0,0.0
S017,CL,1,14,-0.2085643708705902,-0.210598349571228,0.2695275,-0.7924917082499999,0.2695275,-1.0,0.0996549456795754,0.2436148888917677,0.2695275,-0.7924917082499999,0.2695275,-1.0,Fortunate,0.0749999999999999,0.125,0.75,S017_1_CL,0.0996549456795754,0.2436148888917677,Selfish,0.2412747940888628,0.2105389010161094,0.14161984840928737,-0.0330759878756583
S017,CL,1,15,-0.2120837569236755,-0.2315937876701355,0.2695275,-1.0,0.2695275,-1.0,0.2412747940888628,0.2105389010161094,0.2695275,-1.0,0.2695275,-1.0,Concession,-0.05,0.025,0.775,S017_1_CL,0.0996549456795754,0.2436148888917677,Fortunate,0.2412747940888628,0.2105389010161094,0.0,0.0
S017,CL,1,16,-0.2120837569236755,-0.2315937876701355,0.2695275,-1.0,0.2695275,-1.0,0.2412747940888628,0.2105389010161094,0.2695275,-1.0,0.2695275,-1.0,Selfish,0.1499999999999999,-0.05,0.725,S017_1_CL,0.2412747940888628,0.2105389010161094,Concession,,,,
S017,FC,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concession,-0.075,0.45,0.875,S017_2_FC,,,,0.0356383025646209,-0.1259608268737793,0.0356383025646209,-0.1259608268737793
S017,FC,2,3,0.0356383025646209,-0.1259608268737793,0.2695275,-1.0,0.2695275,-1.0,0.0356383025646209,-0.1259608268737793,0.2695275,-1.0,0.2695275,-1.0,Selfish,0.075,-0.45,0.425,S017_2_FC,0.0,0.0,Concession,0.0356383025646209,-0.1259608268737793,0.0,0.0
S017,FC,2,4,0.0356383025646209,-0.1259608268737793,0.2695275,-1.0,0.2695275,-1.0,0.0356383025646209,-0.1259608268737793,0.2695275,-1.0,0.2695275,-1.0,Fortunate,0.0999999999999999,0.3999999999999999,0.825,S017_2_FC,0.0356383025646209,-0.1259608268737793,Selfish,0.0344083458185195,-0.2260977327823639,-0.0012299567461014002,-0.1001369059085846
S017,FC,2,5,0.0344083458185195,-0.2260977327823639,0.2695275,-1.0,0.2695275,-1.0,0.0344083458185195,-0.2260977327823639,0.2695275,-1.0,0.2695275,-1.0,Unfortunate,-0.0999999999999998,-0.3749999999999999,0.45,S017_2_FC,0.0356383025646209,-0.1259608268737793,Fortunate,0.0344083458185195,-0.2260977327823639,0.0,0.0
S017,FC,2,6,0.0344083458185195,-0.2260977327823639,0.2695275,-1.0,0.2695275,-1.0,0.0344083458185195,-0.2260977327823639,0.2695275,-1.0,0.2695275,-1.0,Concession,-0.05,0.325,0.775,S017_2_FC,0.0344083458185195,-0.2260977327823639,Unfortunate,0.0156368240714073,-0.1783101707696914,-0.0187715217471122,0.04778756201267248
S017,FC,2,7,0.0156368240714073,-0.1783101707696914,0.2695275,-1.0,0.2695275,-1.0,0.0156368240714073,-0.1783101707696914,0.2695275,-1.0,0.2695275,-1.0,Unfortunate,-0.025,-0.275,0.5,S017_2_FC,0.0344083458185195,-0.2260977327823639,Concession,0.0156368240714073,-0.1783101707696914,0.0,0.0
S017,FC,2,8,0.0156368240714073,-0.1783101707696914,0.2695275,-1.0,0.2695275,-1.0,0.0156368240714073,-0.1783101707696914,0.2695275,-1.0,0.2695275,-1.0,Fortunate,0.1249999999999998,0.25,0.75,S017_2_FC,0.0156368240714073,-0.1783101707696914,Unfortunate,-0.002533360151574,-0.1019468754529953,-0.0181701842229813,0.07636329531669611
S017,FC,2,9,-0.002533360151574,-0.1019468754529953,0.2695275,-1.0,0.2695275,-1.0,-0.002533360151574,-0.1019468754529953,0.2695275,-1.0,0.2695275,-1.0,Unfortunate,-0.0749999999999999,-0.3,0.45,S017_2_FC,0.0156368240714073,-0.1783101707696914,Fortunate,-0.002533360151574,-0.1019468754529953,0.0,0.0
S017,FC,2,10,-0.002533360151574,-0.1019468754529953,0.2695275,-1.0,0.2695275,-1.0,-0.002533360151574,-0.1019468754529953,0.2695275,-1.0,0.2695275,-1.0,Fortunate,0.0749999999999999,0.3,0.75,S017_2_FC,-0.002533360151574,-0.1019468754529953,Unfortunate,0.0266329199075698,-0.1746930330991745,0.029166280059143797,-0.0727461576461792
S017,FC,2,11,0.0266329199075698,-0.1746930330991745,0.2695275,-1.0,0.2695275,-1.0,0.0266329199075698,-0.1746930330991745,0.2695275,-1.0,0.2695275,-1.0,Unfortunate,-0.0749999999999999,-0.0999999999999999,0.65,S017_2_FC,-0.002533360151574,-0.1019468754529953,Fortunate,0.0665600970387458,-0.2584898471832275,0.039927177131175995,-0.08379681408405298
S017,FC,2,13,0.0665600970387458,-0.2584898471832275,0.2695275,-1.0,0.2695275,-1.0,0.0665600970387458,-0.2584898471832275,0.2695275,-1.0,0.2695275,-1.0,Unfortunate,-0.0999999999999998,-0.2,0.475,S017_2_FC,0.0266329199075698,-0.1746930330991745,Unfortunate,0.0665600970387458,-0.2584898471832275,0.0,0.0
S017,FC,2,14,0.0665600970387458,-0.2584898471832275,0.2695275,-1.0,0.2695275,-1.0,0.0665600970387458,-0.2584898471832275,0.2695275,-1.0,0.2695275,-1.0,Fortunate,0.0999999999999998,0.2,0.675,S017_2_FC,0.0665600970387458,-0.2584898471832275,Unfortunate,0.0099189933389425,-0.2188697159290313,-0.0566411036998033,0.039620131254196195
S017,FC,2,15,0.0099189933389425,-0.2188697159290313,0.2695275,-1.0,0.2695275,-1.0,0.0099189933389425,-0.2188697159290313,0.2695275,-1.0,0.2695275,-1.0,Unfortunate,-0.0249999999999999,-0.275,0.4,S017_2_FC,0.0665600970387458,-0.2584898471832275,Fortunate,0.0099189933389425,-0.2188697159290313,0.0,0.0
S017,FC,2,16,0.0099189933389425,-0.2188697159290313,0.2695275,-1.0,0.2695275,-1.0,0.0099189933389425,-0.2188697159290313,0.2695275,-1.0,0.2695275,-1.0,Fortunate,0.1249999999999998,0.275,0.675,S017_2_FC,0.0099189933389425,-0.2188697159290313,Unfortunate,-0.0153813008219003,-0.1092443391680717,-0.0253002941608428,0.10962537676095958
S017,FC,2,17,-0.0153813008219003,-0.1092443391680717,0.2695275,-1.0,0.2695275,-1.0,-0.0153813008219003,-0.1092443391680717,0.2695275,-1.0,0.2695275,-1.0,Unfortunate,-0.0749999999999998,-0.225,0.45,S017_2_FC,0.0099189933389425,-0.2188697159290313,Fortunate,-0.0153813008219003,-0.1092443391680717,0.0,0.0
S017,FC,2,18,-0.0153813008219003,-0.1092443391680717,0.2695275,-1.0,0.2695275,-1.0,-0.0153813008219003,-0.1092443391680717,0.2695275,-1.0,0.2695275,-1.0,Concession,-0.15,0.2499999999999999,0.7,S017_2_FC,-0.0153813008219003,-0.1092443391680717,Unfortunate,-0.0058243605308234,-0.1291157305240631,0.0095569402910769,-0.019871391355991405
S017,FC,2,19,-0.0058243605308234,-0.1291157305240631,0.2695275,-1.0,0.2695275,-1.0,-0.0058243605308234,-0.1291157305240631,0.2695275,-1.0,0.2695275,-1.0,Selfish,0.0749999999999999,-0.2749999999999999,0.425,S017_2_FC,-0.0153813008219003,-0.1092443391680717,Concession,-0.0058243605308234,-0.1291157305240631,0.0,0.0
S017,FC,2,20,-0.0058243605308234,-0.1291157305240631,0.2695275,-1.0,0.2695275,-1.0,-0.0058243605308234,-0.1291157305240631,0.2695275,-1.0,0.2695275,-1.0,Fortunate,0.0999999999999999,0.2749999999999999,0.7,S017_2_FC,-0.0058243605308234,-0.1291157305240631,Selfish,,,,
S018,CL,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concession,-0.5999999999999999,0.425,0.875,S018_1_CL,,,,-0.1838840073407298,-0.19443340519763,-0.1838840073407298,-0.19443340519763
S018,CL,1,3,0.0099717704579234,0.0034443305339664,0.7425,-0.495,0.7425,-0.495,-0.1838840073407298,-0.19443340519763,0.7425,-0.495,0.7425,-0.495,Selfish,0.4750000000000001,-0.475,0.4,S018_1_CL,0.0,0.0,Concession,-0.1838840073407298,-0.19443340519763,0.0,0.0
S018,CL,1,4,0.0099717704579234,0.0034443305339664,0.7425,-0.495,0.7425,-0.495,-0.1838840073407298,-0.19443340519763,0.7425,-0.495,0.7425,-0.495,Concession,-0.3750000000000001,0.4249999999999999,0.825,S018_1_CL,-0.1838840073407298,-0.19443340519763,Selfish,-0.0516467827807296,-0.0548869489782851,0.1322372245600002,0.13954645621934492
S018,CL,1,5,0.1270011663436889,0.1248760223388671,0.8167500000000001,-0.495,0.8167500000000001,-0.495,-0.0516467827807296,-0.0548869489782851,0.8167500000000001,-0.495,0.8167500000000001,-0.495,Selfish,0.3,-0.5249999999999999,0.3,S018_1_CL,-0.1838840073407298,-0.19443340519763,Concession,-0.0516467827807296,-0.0548869489782851,0.0,0.0
