Subject_ID,Session_ID,Condition,Agent_Utility,Human_Utility,Agreement_Rounds,Raw_Arousal,Raw_Valence,Max_Arousal,Min_Arousal,Max_Valence,Min_Valence,Norm_Arousal,Norm_Valence,Concession_Rate,Nice_Rate,Fortunate_Rate,Unfortunate_Rate,Selfish_Rate,Silent_Rate,Nash_Distance
52,1,FC,0.825,0.6,4,0.0273181088268756,0.1585248634219169,0.4740073531866073,-0.1938521862030029,0.4740073531866073,-0.1938521862030029,0.0273181088268756,0.1585248634219169,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.20155644370746378
52,2,CL,0.775,0.75,5,0.1024959248801072,0.0959153146379523,0.5813780444463094,-0.554367968800913,0.5813780444463094,-0.554367968800913,0.1822822492039827,0.1079584715499163,0.0,0.0,0.25,0.5,0.0,0.25,0.05590169943749479
53,1,CL,0.8,0.8,3,0.0450478132814168,0.0365082699805498,0.4900500000000001,-0.2659111976623535,0.4900500000000001,-0.2659111976623535,-0.1187444534707148,-0.1432884098019389,0.5,0.0,0.5,0.0,0.0,0.0,0.0
53,2,FC,0.825,0.6,7,0.063887164928019,0.0880966811840023,0.7000714285714287,-0.3798731395176479,0.7000714285714287,-0.3798731395176479,0.063887164928019,0.0880966811840023,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.20155644370746378
54,1,FC,0.75,0.75,9,0.0282664703314795,0.0233249475850778,0.6199333737878239,-0.4893262175952687,0.6199333737878239,-0.4893262175952687,0.0211499007418751,0.0187386905567513,0.375,0.125,0.0,0.375,0.125,0.0,0.07071067811865482
54,2,CL,0.675,0.8,3,-0.1054726255436738,-0.1169023687640826,0.4975880781809489,-0.5227780342102051,0.4975880781809489,-0.5227780342102051,-0.0249361373955427,-0.1229807879052396,0.0,0.5,0.0,0.0,0.5,0.0,0.125
55,1,CL,0.7,0.85,11,-0.0407985372557526,-0.0413229983477365,0.7010384854816255,-0.8048027779374803,0.7010384854816255,-0.8048027779374803,0.0591372063858588,0.0015194845671855,0.2,0.1,0.3,0.1,0.3,0.0,0.11180339887498954
55,2,FC,0.65,0.8,10,-0.0783804723208672,0.0778196578612551,0.7117387150463305,-0.8947368421052632,0.7117387150463305,-0.8947368421052632,-0.0915134166833013,0.0882159127912018,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.15000000000000002
56,1,FC,0.7,0.85,4,-0.0483616990968585,-0.0077910833060741,0.5626722872257233,-0.4638907313346863,0.5626722872257233,-0.4638907313346863,0.2239610751837102,0.3992034391070188,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.11180339887498954
56,2,CL,0.6,0.775,12,-0.0778333469415488,-0.0811044991461803,0.6849923496660979,-0.9130434782608696,0.6849923496660979,-0.9130434782608696,0.0750439409166574,-0.0458241603337227,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0,0.2015564437074638
57,1,FC,0.85,0.65,3,-0.0434102050960063,-0.0406889806501567,0.3918933391571045,-0.2934771716594695,0.3918933391571045,-0.2934771716594695,-0.0290331579744816,-0.0328000825829803,0.5,0.0,0.0,0.0,0.5,0.0,0.15811388300841897
57,2,CL,0.775,0.575,4,0.1381121051630803,0.130702505021223,0.5048301615033831,-0.5286796055521282,0.5048301615033831,-0.5286796055521282,0.2103337124024595,0.1752659407392187,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2263846284534355
58,1,FC,0.625,0.8,14,-0.0525256843705262,0.0413785173025514,0.5609456428459713,-0.5651439215455737,0.5609456428459713,-0.5651439215455737,-0.0525256843705262,0.0413785173025514,0.1538461538461538,0.0,0.1538461538461538,0.3076923076923077,0.3846153846153846,0.0,0.17500000000000004
58,2,CL,0.675,0.8,11,-0.0126964661017568,-0.0105880270500413,0.5647434429688887,-0.9090909090909092,0.5647434429688887,-0.9090909090909092,0.2382218628304127,0.1993386789611863,0.0,0.1,0.2,0.3,0.3,0.1,0.125
59,1,CL,0.7,0.85,10,-0.0506885625422,-0.0495642765890806,0.4599015891551971,-0.9,0.4599015891551971,-0.9,0.4310851617476179,0.2256581464035305,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.11180339887498954
59,2,FC,0.675,0.8,11,-0.0248606827378916,0.0038203794863962,0.4651288730757577,-0.9047619047619048,0.4651288730757577,-0.9047619047619048,-0.0259327068673552,-0.0035233363001183,0.1,0.2,0.1,0.4,0.2,0.0,0.125
60,1,FC,0.775,0.45,3,-0.0409511350095272,-0.078761638700962,0.4209618330001831,-0.2628472030162811,0.4209618330001831,-0.2628472030162811,0.2279736005022389,0.2517044039291677,0.5,0.0,0.0,0.5,0.0,0.0,0.35089172119045503
60,2,CL,0.775,0.75,2,-0.0312020778656005,-0.030749407907327,0.2338676850001017,-0.1460262238979339,0.2338676850001017,-0.1460262238979339,0.100283275047938,-0.0991985276341438,1.0,0.0,0.0,0.0,0.0,0.0,0.05590169943749479
61,1,FC,0.675,0.8,12,0.0096839798664708,0.1235841214074753,0.6257880429426829,-0.1714959926903247,0.6257880429426829,-0.1714959926903247,0.0096839798664707,0.1235841214074753,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.0,0.125
61,2,CL,0.7,0.85,5,0.0903003372251987,0.0897168445400894,0.546142292022705,-0.1906458735466003,0.546142292022705,-0.1906458735466003,0.2637362010360785,-0.1911678147109052,0.25,0.0,0.0,0.25,0.5,0.0,0.11180339887498954
62,1,FC,0.725,0.725,6,-0.0621396719732067,0.0730259289795702,0.5750505436550487,-0.3801087872548537,0.5750505436550487,-0.3801087872548537,-0.0606412601967652,0.0930422376841306,0.4,0.0,0.2,0.2,0.2,0.0,0.10606601717798222
62,2,CL,0.75,0.5,4,0.0850210306899888,0.0848777879561696,0.5020282523972648,-0.4083299466541835,0.5020282523972648,-0.4083299466541835,0.2187328437996541,0.0626815333686191,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.304138126514911
63,1,CL,0.7,0.85,8,-0.0295302146842004,-0.0339703920180909,0.7638153061270714,-0.875,0.7638153061270714,-0.875,0.409636964325121,0.0230888868109091,0.5714285714285714,0.0,0.0,0.1428571428571428,0.2857142857142857,0.0,0.11180339887498954
63,2,FC,0.7,0.85,10,-0.0258369851857423,0.0093673365889117,0.7856386005878448,-0.9,0.7856386005878448,-0.9,-0.0258369851857423,0.0093673365889116,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,0.0,0.0,0.11180339887498954
64,1,FC,0.75,0.775,4,0.0898713711649179,-0.1591326855123043,0.2431857436895371,-0.4103651046752929,0.2431857436895371,-0.4103651046752929,0.0898713711649179,-0.1591326855123043,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.05590169943749479
64,2,CL,0.8,0.8,2,-0.0642100498080253,-0.0610320977866649,0.375,-0.2735767364501953,0.375,-0.2735767364501953,-0.029387037696524,-0.1722906840186183,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65,1,FC,0.75,0.75,6,-0.026023538952524,0.1408680245618928,0.6651870987632058,-0.4928826960650357,0.6651870987632058,-0.4928826960650357,-0.0355568683395783,0.1157849258743226,0.2,0.0,0.4,0.2,0.0,0.2,0.07071067811865482
65,2,CL,0.75,0.775,17,-0.0063055876332024,-0.0085112062903741,0.805793538238063,-0.9126081377087216,0.805793538238063,-0.9126081377087216,0.1506715074250458,0.0505115073873174,0.25,0.0625,0.125,0.25,0.3125,0.0,0.05590169943749479
66,1,FC,0.75,0.75,5,-0.0175698559731245,0.1312817722558975,0.5832676410675048,-0.1866640478372573,0.5832676410675048,-0.1866640478372573,-0.0175698559731245,0.1312817722558975,0.25,0.0,0.25,0.5,0.0,0.0,0.07071067811865482
66,2,CL,0.85,0.7,8,0.0298407732625491,0.0397851467132568,0.7146562500000001,-0.81834375,0.7146562500000001,-0.81834375,0.0873396030119595,0.0965529047260838,0.2857142857142857,0.0,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.11180339887498954
